url,text
https://www.zhihu.com/question/275359100/answer/563112493,这两天帮发小筹备了婚礼，闻到了幸福的味道，流下了羡慕的泪水。。过年了，加个图。 网恋非吾愿，对象不可期。多个机会能认识些人。私信的麻烦也自我介绍下，谢谢。我：男，93年，身高184，160斤，双211硕士，19年6月毕业，目前在合肥，颜值一般，私信可以看。工作签的南京天蝎座（我不看星座，但是不知道有的人介不介意。）工作签的南京，以后可能定在南京或者苏州杭州等地方，也可能回成都（爸妈现在常年在成都），看以后发展规划。我是北方人（河北的），但是不想回北方。尊重女性，不直男癌，个人性格好，家庭和睦，不重男轻女，有个姐姐早已婚，家庭不是大富大贵，但是吃穿不愁。智商情商在线。平时偶尔看看动漫，看看nba，但是现在不打球了。打游戏，但不沉迷。不抽烟，也比较烦抽烟，少量喝酒。酒量酒品都还可以。会做一些简单的饭，有机会还是比较喜欢做饭的，乐于分担家务。希望：年纪上92--98吧。学历不要求了，希望三观可以谈得来，不想异地，希望明年也能在南京。性格希望能好一点，明事理，有小脾气可以，但是要可以讲道理。孝顺父母，但是不要扶弟魔（其实我不介意适当帮助，也不介意有兄弟姐妹的，我也有姐姐，珍惜亲情）。希望对方家庭也是明事理的。不接受对方家庭重男轻女。不在乎是不是单亲，不在乎出身，但是希望你能有一颗有爱的心，爱人爱己。加一条……不无脑追星。。。适当追星可以理解，我也有自己喜欢的球星，但是那种一张专辑买好几百张的恕我无法接受。总的还是希望能一起成长互相体谅一直觉得感情的事需要慢慢来，我也更喜欢两个人水到渠成的在一起，对于感情的事情我也比较认真，要么不开始，开始就有责任。但是周围异性少，也试着走出现在的舒适区，说不定就能和你偶然相遇了。自认为是个比较有趣的人，希望也能遇到有趣的你。
https://www.zhihu.com/question/275359100/answer/636773493,没人联系，hin尴尬。放两张照骗，脸很骨感，看上去不好惹，不符合大众审美，所以从小到大没行情，emmmmmm所以我说我一直不受欢迎，不是谦虚。 ------------4月11日分割线-----------------这是之前在豆瓣写的相亲贴，主要让你知道我是怎样的人。01爱的交集从2015年开始相亲，这三年见了不下10位男生。但上段恋情的终结，却是在两年多以前了。我在分手一个月之内就意识到一件事：我俩都不太爱对方。这事儿太尴尬了，我都不好意思讲。但刚分的时候，我着实难过了几天。后来我意识到，男女间的亲密关系，不是爱的子集，而是与爱有交集，两者有一样，就可以叫谈恋爱了。人在谈恋爱的时候，如果过程有很多波折，就会觉得非常难过，以为永远无法释怀。我以为痛苦是不能忍受失去爱，其实是不习惯失去亲密关系。但爱与亲密终究不同，我很快忘记这件事，担心起“薪水太低怎么办” 。02罐头专家失手了作为一个亲自开了很多罐头的女人，我可以告诉你，老干妈的罐头比海天的各种酱难开很多，水果罐头呢，就更难开了，所以我只买易拉罐的。曾经买过一小箱老干妈，我早早接受自己拧不开盖子这件事，所以通常拿坚硬的大菜刀敲盖子和瓶口扣住的部分，听到“咝”一声，翻过来轻轻一拧就开了。直到这样开到第六罐，玻璃瓶口整个碎了掉进了红油老干妈里。我叹了口气：如果有个人给我开老干妈就好了。尽管并非每时每刻，两年中确实有很多时候希望有人陪伴，比如下班回家发现没带伞的时候；比如买了星巴克的会员发现有两张买一赠一券的时候；比如一年搬三次家的时候；比如某个周五突然发现约不到朋友出来了，因为他们都有了对象。这是孤独。 03爱于我的意义曾经给喜欢的公众号写信征友，然而公众号下面留言说想认识的很多，却没有收到一封回信。可能大家也挺累的吧。关于那一点点对异性的好奇，只够打出几个字：小姐姐很有趣啊。要真的聊天吗？不了吧。我的朋友跟我讲，你能不能别这么装逼？让人介绍对象，可以问“有没有房子”。我也不是故意要这样，而是知道，男生也一样在意自己的女朋友有没有钱的，只是他们不像女生一样明面上说，我呢，确实没有。如果哪天我自己发财了，我可能就要求对方也有钱。不过人生苦短，发财尚且无期，但恋爱还是要谈的。无关婚姻，也不为排遣寂寞。爱于我是什么？用格雷厄姆·格林在《恋情的终结》中的一段话回答这个问题：“我曾经以为对自己很有把握，对什么是对什么是错很有把握，但你教会了我不要这么有把握。你剥走了我所有的谎言和自我欺骗，就像他们为一个即将到临的要人清除掉马路上的瓦砾一样。”------------2019.4.2更新的分割线--------------自我介绍91，女，江苏农村无产阶级劳动妇女在上海打工，身高158（实际157），体重49（实际51），啥都一般，也没啥高大上爱好。就是喜欢看书和写作。唯一的优点：长得好看（不，其实是幽默）第二个优点：审美朴素，对包包化妆品没有执念，这就是我们劳动妇女的本色……好的，下面细数我的100个缺点：1. 生活自理能力为0，会做饭，是其他方面；2. 社交障碍，人群使我焦虑；3. 间歇性down；4. 不会吵架，因此容易冷战；5. 脑洞奇特……………我说缺点，主要是因为以上全都很难改，当然也在进步。所以您得先不觉得这些是问题，或者觉得问题不大，咱们才能往下聊。女权主义，在我更年轻的时候，因为害怕自己不够popular而不太承认这点，因此有过一点纠结的时光。后来我发现 i am not popular always. 如果我不这么膈应人，会不会桃花运好一点，可能会，但是一个人只能做自己，成为另一个样子是很难的。按道理讲，在微博和知乎上讲自己女权，必得先跟田园女权撇清。是这样的，我觉得如果你分不清，那么大约咱俩也不太聊得起来。近期的偶像，《正午故事》的作者之一，郭玉洁老师，是我写作想要达到的状态，也是我想要成为的样子。择偶要求脑洞奇特，太过正常的人是不会喜欢我的；2. 正直善良，比我聪明一点点，a little即可，考虑到我的智商，那么这个要求也是等于没有提……3. 最好还是在上海工作吧，苏州杭州南京也行，因为我网聊和本人是完全不一样的。4. 我本人比较严肃，又天生泳有detective的本领，所以pua那套，会被我骂傻逼。你本人什么样，我聊两句就知道了~5. 头发健在。我从不将自己摆在humble的位置，觉得谁我配得上，谁我配不上。但我也绝不像攀援的凌霄花，借你的高枝炫耀自己。希望是你近旁的一株木棉，作为树的形象和你站在一起。如果联系我，请自我介绍一下。
https://www.zhihu.com/question/275359100/answer/647850349,感觉一个人过了很久了，写一个吧94/男/杭州/178，55-60徘徊/本硕日本某TOP大学/长得大概不丑吧离异家庭，和家人基本不联系，生母移民澳洲，生父和其家庭在上海，我名下杭州市中心有2套房1辆车。感觉不太喜欢工作，拒了年薪20的工作，有一些存款具体没有清点，生父每隔段时间都会打一笔钱。有过两段恋爱，异国恋，一段死于时差一段死于家庭，然后自己一个人过了蛮久。兴趣爱好，大概只有运动听歌看书和看电影，每天都会运动和看电影，不久前学会用支付宝淘宝。打算将一套房子打造成民宿，最近联系了设计师。说实话对未来没什么想法，大概觉得每天这样可以过一辈子？我希望你非常有思想，具体其他标准没有想过，大概就是会让我觉得未来可期吧要说有一点标准 那就可以一起运动一起看电影就好了
https://www.zhihu.com/question/275359100/answer/619771560,坐标绍兴/杭州，性别男。先说自身情况，再上择偶标准吧！ 基本情况：浙江杭州人，95年2月，水瓶，男；身高175，气球型体重，冬季150，夏季135； 颜值中等稍微偏上，见仁见智，但和“可爱”不搭边； 平时有健身和长跑的习惯，身材不清瘦； 学历本科。省重点高中，美国读的本科，数学和计算机双学位； 我对我专业的态度就是，学了两个“工具”，所以毕业回国后工作和专业完全无关，做国际贸易，收入看行情；经济独立，有车，丰田陆巡，有房，郊区别墅。看过很多书；看过很多电影； 喝酒，但不酗酒。抽烟，但只为应酬； 喜欢吃一切好吃的不好吃的；常去健身房，常夜跑，汗水与拳击能发泄消极情绪； 性格，不熟的时候有点冷，想说话了话也挺多的，冷笑话特别多； 生活非常独立，从小学开始一直过着独立生活； 最讨厌无事可做的无聊，劳碌命； 喜欢简单的东西，喜欢赚钱，喜欢看没看过的风景。择偶标准：不希望太远，生活在江浙沪吧； 年龄93年-00年； 学历无要求； 身高无要求，不要太胖，小腿要好看，皮肤能白一点更好； 事业上要有上进心一点的，有自己想做的可以去追逐，没有想做的可以和我一起创业。欢迎私信，主动才有故事，能自我介绍交换照片更好哈。相互合眼缘最重要。
https://www.zhihu.com/question/275359100/answer/529436525,算了，放弃了（哭唧唧）更新……如果有找到另一半会删帖的啦～静待那一天................…………………………………………之前放了照片，怕遇到熟人删了随缘吧～目前心态很佛系分割线…………………………………………坐标杭州女生，92年本科毕业，身高158体重48财务小姐姐啦～工作稳定，忙着考证。家里也没有任何负担。工作之余喜欢看看书，刷剧(喜欢看纪录片)偶尔运动(在朋友带动下)，有学过插花，最近买了尤克里里，2019年的愿望是能够自学尤克里里。喜欢烹饪。如果你是个吃货，那就再好不过啦。基本上中餐都还行，红烧肉做的不错。西式的烘焙也学过一点儿，会简单的烤个戚风蛋糕。一年大概旅行一两次，去不同的地方，看不同的风景。对另一半的要求……身高173（当然我更看重性格)以上，最好是浙江省内人。本科毕业以上，觉得学历在我之上比较能镇的住我。有稳定工作，比较钟爱理工男，性格幽默点最好啦，喜欢干净爱运动的男生。房子车子我们都可以一起努力哒，三观一致，相处愉快更重要。之前办了健身房的卡，奈何三天打鱼 两天晒网，希望有个小哥哥能一起健身运动。我做好吃的给你吃，吃胖了再一起减肥呀(滑稽脸)我是个从小在南方长大的妹子～所以想看看跟南方不一样的风景，一个人旅行太孤单了，如果你也有时间，那不如我们一起？最近看了余华的活着，双十一买了好多书……还没来的及看完。Emmmm……听说放图成功率会提高？自己做的草莓酱 红烧小黄鱼 如果你喜欢吃一点点辣，那简直太棒了 自学包的包子 emmmm有点儿丑 最近报了插花班，很喜欢家里面放点鲜花，感觉生活都有动力了呢。
https://www.zhihu.com/question/275359100/answer/585741946,此贴下男生都太优秀！！！来个征友吧。本人情况：95年，女，净身高155，体重46kg. 杭州某工业大学研究生。爱好画画，跳舞，运动健身，当然也喜欢爬山去采青，去旅游，自己也爱好美食，偶尔做点好吃的。性格活泼开朗，北方性格，热情大方，有点北人南相，个子矮小皮肤白皙。通情达理，上的厅堂，下得厨房（自我夸赞，捂脸）不要异地恋！91到95都可以接受。身高170以上就好（净身高！穿了鞋170，我一眼就可以看出来（身边太多170妹子，眼睛养的比较毒）希望你也爱好运动，你可以活泼开朗，也可以沉默是金，可以阳光帅气也可以沉稳大叔。不要胖子哦，微胖的我可以跟你一起健身运动，也可以陪你打游戏。你要爱学习爱思考，不能一心只读圣贤书。（就先这样吧，其实还是看缘分滴，信佛。你要是有很多神奇经历可以一起分享哈哈哈哈哈）
https://www.zhihu.com/question/275359100/answer/602579135,其实感觉虽然列了那么多的条条框框，但很多内容都是心中理想型对象的模样，但真的对的人到来的时候，所有所谓的条件都会如同虚设。 我曾经也是一个为爱疯狂的人，但说真的经历了那么多再加上自己的三点一线的生活习惯，已经有许多年的没有能让我的心悸动的人出现了。现在感觉在感情上就像一具行尸走肉，没有目标而且被动。虽然不报太大期望，但还是希望在知乎上能有哪怕那么万分之一的概率，让我重新拾回那种感觉。 咳咳咳，鉴于知乎一直在给我推荐这个话题，忍不住就上来补个回答，可能是单身过久越关注，推荐越多，哈哈。先说一下自身条件：1、92年，身高175，体重140，今年的目标是健身运动减5~10斤2、武汉大学本科学历，4年前毕业来到杭州工作3、目前在一家互联网公司担任产品总监的岗位，一年收入大概在50w+4、已购房购车，车全款，房是贷款的，不过公积金挺高，基本无房贷压力5、好玩游戏，steam+暴雪+ps4+switch都玩，现在工作时间不多，但养成了游戏收集癖，目前在正式的职业外也在做独立游戏6、有过3段感情经验，其中两段经验都是大学阶段太穷被绿= =！所以特别怕遇人不淑再说一下择偶标准：1、不渣，不渣，不渣，虽然大学期间的感情经历也有自己的一部分原因，但实在是怕了渣女了，如果感情不和，就期望能坦诚的互相沟通，而不是骑驴找马绿了对象后提分手2、身高160以上，身材纤细，外貌嘛这东西是仁者见仁智者见智，很难有一个硬性的数值标准3、学历本科以上，说实话学历这东西也不是代表一个人的能力还是咋地，但能有相当的学历和阅历对于后续的互相交流是有很大帮助的4、必须要有自己工作，不要求收入多高，我一直坚信人不能闲下来，一旦闲下来就会胡思乱想出问题，所以另一半最好能有自己的事业和圈子先这样吧，可能单身太久，大学毕业后就一直忙于工作，现在年龄到了发现身边的好朋友全都结了婚，也有好多生了娃，着实是非常的羡慕
https://www.zhihu.com/question/275359100/answer/619625342,女，坐标杭州，1990年生。166cm/50kg。皮肤好。圆圆脸。特别招年纪大的人喜欢。（捂脸）曾经被女生夸声音甜。工作关系，被同事嫌弃说话过于温柔。（年代久远，可能有误）省内一本。公务员，收入20万+。有房。梦想是做个包租婆，嘿嘿！性格：孝顺。有自己的主意。乐于与他人沟通。温顺。乐天。直爽。胆小，不喜欢风险。不是傻白甜。日常：主要是看书，爱好旅游，热爱纪录片。平时死宅，单位家里两点一线。喜欢神游天外，也喜欢实地采风～幻想过和另一半窝在客厅沙发上看电视，旁边小孩抓着玩具在自娱自乐。嘿嘿。 想找个我能够仰望、能够对他产生崇拜之情的人。具体要求：1.学历最好研究生以上。学霸超级加分啊！！！2.身高最好180以上，低于175的话…鸵鸟依人了…3.年纪大四小一，也就是86-91年生人。4.不招赘。不异地。其他，无非是真诚、善良、有责任心之类的，需要具体接触喽～欢迎来撩啊～谢谢！———————————————————————留言的话，真心求勾搭的，学历，身高，年纪，一定要写啊，其他愿意的话，可以详细说。举例“硕士，181，88年…等”。接受善意的留言，比如夸夸我啊，我都很开心。或者撩完就跑啊，我也接受。往我身上发泄负面情绪的，我玻璃心…然后，我会删留言的…标准么，看心情～ 附一张在国博拍的图。少年爱情，温情脉脉，欲语还休，令人羡慕啊～
https://www.zhihu.com/question/275359100/answer/647756918,坐标杭州身高178，体重160（计划减肥中），颜值自定义中等（你要说伊拉克也行）有车有房，父母同住（不住同一层，生活不摩擦）家里做点小生意，收入尚可，经济不会有压力（现在在还房贷，所以也不会去乱花钱），也有三套房子在收租。可宅可运动，喜欢看书（买书如山倒，读书如抽丝），看电影，玩LOL，也喜欢去景区逛。自己有车，车库落灰（最近注册了顺风车，敢开了）。家里上班开一辆破本田CRV（日本车质量真的是没话说，8年没有大毛病）。要求对A的女孩要不起（谈过的全是对A，要不起了，怕孩子饿死），颜值中上，精神独立，思想独立，经济独立，不作不闹（偏贤妻良母类），身高160以上都行。对了，有弟弟没问题，但是不希望伏地魔
https://www.zhihu.com/question/275359100/answer/503692552,感觉随着时间的推移...这个标准真的会变。不是标准变高了还是变低了，就是觉得自己变了，这个标准也随之改变。不怂不匿名了，也不是非要急着找到心仪的男生，就是用于警醒自己吧。（emmm好像暴露了我很久都没有男朋友的悲惨故事）答主女。目前生活现状：家庭情况是一般，离家很远去求学，学历不知名本科，目前大二忙成狗，身高只有一米六，放在人群看不到。一个学期勤奋学习到了期末仍然中等水平，心怀理想一腔孤勇苟且生活。话少内向冷静理智，沙雕起来真沙雕。斗图从来没输过，落得万年单身狗。温和是常态，情绪波动有点大，交浅言深毛病没改。标准：条件和我差不多的普通人+一颗善良温和的心。（最好是本科在读生～）-想带你去家乡静谧的盐池吹暖风，带你再去一次大连坐在海边吹海风，带你去北京南锣鼓巷吃遍小吃，带你去杭州坐船看西湖，带你去冬天的哈尔滨松花江上。带你去图书馆从早学习到晚，带你一起打游戏体验菜鸡互啄的快乐，带你和我家人吃一顿家庭饭，带你去你想去的任何地方，想完成的所有梦想。这些我都曾经历过了，可是那始终是一个人，始终都太孤独。以上。
